Satisfaction,Age,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Arrival Delay in Minutes,Female,Male,Disloyal Customer,Loyal Customer,Business Travel,Personal Travel,Business,Eco,Eco Plus
0,39,227,1,1,1,1,4,5,4,5,5,5,5,3,5,5,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,34,2165,1,1,1,1,3,5,4,4,4,4,4,5,4,3,30.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,51,580,5,5,5,5,2,5,5,5,5,5,5,5,5,3,64.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,60,277,0,1,1,4,3,4,4,4,4,4,4,5,4,3,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,46,956,3,3,2,3,4,5,4,4,4,4,4,4,4,3,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,26,2370,1,1,2,1,5,5,5,5,4,5,3,2,2,5,15.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,16,3073,2,3,3,3,2,2,2,2,4,1,3,2,3,2,57.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,45,2666,2,2,2,3,3,2,3,3,2,5,3,1,2,3,19.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,58,1136,5,5,5,5,5,5,5,4,4,4,4,3,4,5,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,38,2084,5,3,3,3,5,5,5,5,2,4,2,5,4,5,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,56,2154,1,3,1,3,1,1,1,1,1,3,3,4,2,1,35.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,23,1660,1,4,1,4,2,1,2,2,1,4,4,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26,4814,5,5,5,5,5,5,5,5,3,2,1,2,4,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,673,4,4,4,4,2,5,4,4,4,4,4,4,4,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,44,3626,2,2,2,1,5,2,5,5,3,5,5,3,4,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,60,3407,5,5,5,5,3,5,5,5,5,4,5,5,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,37,1690,2,0,2,1,5,2,5,5,4,5,1,2,3,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,31,2704,1,5,5,5,1,1,1,1,4,2,2,2,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,42,2183,4,5,4,3,4,4,5,1,1,4,1,5,1,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,59,297,4,4,4,1,3,4,4,1,1,4,1,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,28,2116,3,2,2,2,3,3,3,3,2,5,4,2,3,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,51,361,4,4,5,4,5,4,5,5,5,5,5,5,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,23,2002,1,0,0,3,2,0,2,2,5,1,5,2,5,2,23.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,44,2671,2,2,2,4,2,2,2,2,1,2,3,4,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,16,4174,1,4,4,4,1,1,1,1,4,5,3,1,4,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,60,2337,1,1,1,1,3,5,5,3,3,3,3,3,3,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,39,897,2,2,2,2,3,5,2,4,4,4,4,4,4,2,56.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,36,2432,5,5,1,5,2,3,3,4,4,4,3,3,4,3,145.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,36,3764,2,2,2,2,5,4,5,4,4,5,4,4,4,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,12,1993,3,2,3,1,3,3,4,3,2,3,1,2,2,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,19,2600,4,4,4,4,1,4,4,5,5,5,5,3,5,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,58,1729,4,5,4,3,5,4,5,5,5,4,5,3,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,34,2510,1,1,1,4,4,1,4,4,2,1,2,1,4,4,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,39,1816,1,0,1,1,2,1,2,2,3,1,1,1,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,55,260,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,42,3683,2,1,1,1,4,3,4,2,2,2,2,3,2,3,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,45,1132,3,5,5,5,3,3,3,3,3,3,3,1,3,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,16,1864,3,1,3,4,2,3,2,2,2,5,3,2,3,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,17,2667,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,20,2526,2,5,2,2,4,2,4,4,5,3,4,3,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,45,881,2,5,5,5,2,4,1,1,1,2,1,4,1,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,57,1565,5,5,5,5,4,5,5,4,4,3,4,3,4,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,10,3201,2,2,2,2,2,1,2,5,5,5,5,3,5,1,91.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,25,2484,2,2,2,3,1,2,1,1,1,2,3,5,2,1,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,57,1123,2,2,2,2,5,4,4,5,5,5,5,4,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,44,1852,4,4,4,4,4,4,4,4,5,4,4,3,4,4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,44,1194,4,1,4,4,4,4,4,4,1,3,3,4,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,18,2457,3,2,3,3,2,3,2,2,4,2,3,1,4,2,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,52,3827,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,43,1716,4,5,5,5,4,4,4,4,5,4,2,1,3,4,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,36,1747,4,2,2,2,4,4,4,4,5,4,3,4,1,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1,30,1463,1,0,1,1,3,1,3,3,1,2,2,1,4,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,34,1659,2,3,2,4,2,2,2,2,4,4,4,1,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,9,3258,4,4,4,4,5,5,5,5,1,1,1,2,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,50,550,4,5,4,4,1,5,5,5,5,4,5,3,5,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,47,261,0,0,0,4,4,4,4,5,5,5,5,4,5,5,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,38,1979,1,1,1,4,1,1,1,1,2,4,3,3,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,22,2325,1,1,1,1,2,1,2,2,5,4,5,4,4,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,50,1593,3,3,3,3,5,3,4,3,3,3,3,3,3,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,53,1323,1,4,4,4,1,1,1,1,1,1,3,1,4,1,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,26,1928,2,5,2,3,4,2,1,4,3,2,5,4,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,31,3092,3,3,3,3,4,4,4,4,5,5,1,1,1,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,34,884,4,4,4,4,4,3,5,3,3,3,3,2,3,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,35,1909,4,4,2,4,4,3,4,4,1,1,4,4,3,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,55,977,3,3,3,3,4,4,5,4,4,4,4,3,4,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,43,595,4,3,3,3,1,4,3,4,4,4,4,2,4,1,51.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,35,2788,2,2,2,4,4,2,4,4,3,3,4,4,4,4,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,40,1738,1,4,1,4,2,1,2,2,5,4,5,4,4,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,27,2534,2,2,2,2,1,2,1,1,5,1,3,5,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,25,1687,1,4,0,3,5,0,5,5,5,3,5,5,5,5,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,47,1784,5,3,5,5,3,5,4,4,4,4,4,4,4,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,22,1306,4,5,4,4,2,4,2,2,4,5,5,5,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,53,678,4,4,4,1,5,4,5,3,3,4,5,3,3,5,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,49,1994,1,1,1,3,1,1,1,1,4,2,3,2,3,1,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,47,1069,2,2,2,2,1,4,4,2,2,2,2,2,2,2,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,49,1652,5,4,2,2,4,5,4,4,2,1,4,1,4,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,56,1652,1,1,1,1,2,4,4,5,5,4,5,3,5,5,43.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,25,1533,3,3,3,3,2,3,2,2,1,5,4,1,3,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,12,1489,1,1,1,1,5,4,4,3,3,3,3,4,3,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,27,1639,5,3,5,3,5,3,3,1,1,5,1,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,61,2805,3,1,1,1,5,3,3,3,3,3,3,4,3,2,17.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,51,3771,2,5,2,2,3,4,5,2,2,3,2,3,2,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,31,4048,4,4,4,4,5,5,5,5,4,3,4,3,4,5,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,42,2373,2,5,5,5,1,4,4,3,3,2,2,1,3,4,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,27,1739,5,1,1,1,5,5,3,5,1,3,2,1,1,5,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,52,460,2,2,2,2,5,3,2,4,4,4,4,5,4,3,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,27,2975,5,5,5,5,5,5,5,5,4,4,3,5,5,5,48.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,60,3665,1,5,5,5,1,1,1,4,1,4,4,1,1,1,97.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,34,2060,3,3,3,3,3,2,3,4,4,4,4,3,4,4,67.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,31,4210,2,2,2,2,5,5,5,5,5,5,5,1,2,5,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,25,5608,1,1,1,1,5,5,5,5,3,3,4,5,5,5,27.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,25,2622,2,2,2,2,1,2,1,1,5,5,5,3,5,1,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,12,1289,2,4,3,3,2,3,2,2,4,2,5,5,5,2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,34,1522,4,4,4,3,1,4,1,1,3,2,4,4,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39,548,3,3,3,3,2,5,4,2,2,2,2,4,2,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,65,1900,2,4,2,4,2,5,5,4,5,5,4,5,3,5,134.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,33,388,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,50,1379,1,5,1,1,3,5,5,5,5,5,5,5,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,19,3083,3,3,3,4,4,3,4,4,3,2,3,3,4,4,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,68,1038,4,4,4,4,3,5,4,4,4,4,4,5,4,5,24.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,23,1969,1,5,5,5,1,1,1,1,2,4,3,3,4,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,53,2602,5,5,5,5,5,5,5,5,1,4,2,5,5,5,15.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,48,1930,4,2,2,2,2,3,3,4,4,4,4,2,4,3,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,72,2317,1,5,5,5,5,4,4,2,2,2,1,1,2,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,27,4084,5,5,5,3,5,5,5,5,4,5,3,3,4,5,39.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,18,1904,3,5,4,2,5,4,5,5,5,3,5,5,5,5,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,39,425,2,2,5,5,1,3,3,2,2,2,2,1,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,12,2956,3,3,3,5,5,3,5,5,5,5,4,4,4,5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,34,3470,3,1,1,1,1,4,4,3,3,3,3,3,3,4,23.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,44,1737,2,2,2,2,2,5,4,4,4,4,4,4,4,4,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,25,1763,2,2,0,3,4,0,4,4,2,3,3,3,3,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,60,2041,2,3,2,2,3,2,3,3,4,1,2,3,3,3,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,39,3793,2,2,2,4,3,2,3,3,3,5,3,3,4,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39,1678,5,5,5,3,3,5,3,3,3,4,4,5,5,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,38,1459,2,2,2,2,5,2,1,5,5,5,5,5,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,37,1613,5,3,3,3,5,4,5,5,1,4,5,1,5,5,50.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,43,2573,2,2,2,2,4,3,4,5,5,5,5,3,5,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,37,1529,4,4,2,2,5,2,5,5,5,4,5,4,4,5,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,25,2667,3,3,3,2,3,1,1,5,2,5,3,1,4,1,165.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,58,941,5,5,5,5,5,5,4,5,3,1,1,5,4,5,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,40,2404,4,4,3,4,2,4,2,2,2,2,2,3,2,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,2047,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,21,2030,3,3,3,3,5,3,5,5,3,1,3,4,4,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,64,864,5,2,5,4,5,3,3,1,1,2,1,2,1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,31,3199,3,3,3,4,1,3,1,1,4,3,5,4,2,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,29,1893,3,2,3,2,5,3,5,5,1,4,3,4,3,5,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,52,2814,0,4,0,4,3,4,5,1,1,1,1,1,1,2,79.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,38,1459,4,5,4,4,2,4,2,2,4,5,5,4,5,2,28.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,45,2207,5,4,4,2,3,5,3,3,4,5,5,4,5,3,125.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,53,233,4,4,4,4,4,4,5,5,5,5,5,4,5,3,53.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,51,1915,2,2,2,2,3,5,5,5,5,5,5,5,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,63,1548,2,2,3,3,4,3,4,4,4,1,2,3,2,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,42,1835,5,4,4,4,5,5,5,5,5,2,3,2,2,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,12,4729,2,2,2,2,4,4,4,4,4,5,5,5,4,4,32.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,27,2354,3,3,3,4,3,3,5,3,4,4,5,5,4,3,14.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,44,2661,2,2,2,4,5,2,5,5,2,5,2,1,4,5,44.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,33,3311,0,5,0,4,1,1,1,1,4,1,1,4,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,32,2392,2,3,2,4,4,2,4,4,4,5,4,4,5,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,21,3338,2,2,2,2,4,4,4,4,3,5,5,3,5,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,69,1517,1,1,3,3,1,3,1,1,3,2,2,3,3,1,59.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,42,1936,3,3,3,3,3,4,5,5,5,5,5,3,5,4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,20,2047,4,4,4,4,5,4,5,5,4,5,3,4,3,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,59,574,2,1,1,1,4,4,4,2,2,2,2,3,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,46,2030,2,4,4,4,2,2,2,2,2,1,4,3,4,2,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,22,2073,3,2,3,4,3,3,1,3,3,4,4,1,3,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,26,3235,1,1,1,4,3,1,3,3,4,5,3,3,4,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,18,1869,4,4,4,5,1,4,1,1,3,5,5,4,5,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,30,4474,1,1,1,1,5,5,5,5,4,2,4,3,4,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,54,2995,4,4,4,4,3,5,4,5,5,5,5,5,5,5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,33,1662,3,3,3,2,4,3,4,4,4,4,5,3,4,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,62,2328,3,3,3,4,5,3,5,5,3,3,4,3,3,5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,32,2538,1,1,1,1,5,5,5,5,3,5,4,5,4,5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,58,2816,2,2,2,4,5,2,5,5,1,3,4,3,3,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,51,2595,2,2,5,2,3,4,5,4,4,4,4,5,4,4,33.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,25,2441,1,1,1,1,5,5,5,5,5,5,1,2,1,5,26.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,9,2302,4,4,4,4,5,4,5,5,3,3,4,1,4,5,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,56,980,1,1,1,1,2,5,5,5,5,5,5,4,5,5,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,2599,4,4,4,4,2,1,2,4,4,4,4,4,4,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,39,2629,4,1,3,1,4,4,4,4,1,2,2,4,1,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0,23,1209,5,5,5,5,2,5,4,5,5,4,5,4,5,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,31,3615,2,4,1,2,4,1,4,4,3,5,5,4,5,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,24,5708,2,2,2,2,3,4,3,3,5,3,4,3,5,3,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,48,2362,1,4,4,4,1,1,1,4,4,3,4,1,1,1,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1,51,317,2,4,4,4,2,3,4,2,2,2,2,4,2,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,46,2425,2,1,2,2,3,4,4,5,5,5,5,3,5,5,62.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,60,318,4,4,4,4,5,5,4,4,4,4,4,4,4,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,30,1142,3,4,4,4,4,4,4,4,1,5,2,1,5,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,53,715,4,4,4,4,2,4,4,4,4,4,4,4,4,5,14.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,37,1572,3,3,3,4,3,3,2,3,4,4,4,3,5,3,16.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,7,1360,2,2,2,2,2,4,4,5,5,5,5,5,5,5,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,38,2586,3,3,3,2,5,3,5,5,3,5,5,4,5,5,18.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,24,1617,3,2,3,2,3,3,3,3,2,1,1,1,1,3,51.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,60,823,2,3,2,4,4,3,3,4,4,2,4,1,4,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,58,2012,1,1,3,1,5,4,4,5,5,5,5,4,5,4,26.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,39,1690,4,4,4,4,1,4,1,1,3,2,4,4,5,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,20,2904,2,2,2,4,3,2,3,3,1,1,4,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,23,2121,2,2,2,2,4,4,4,4,3,2,4,4,5,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,57,97,5,5,5,5,1,1,1,5,5,5,3,4,5,5,128.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,49,1446,4,4,4,4,5,3,1,5,5,5,5,3,5,2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,51,377,1,1,1,1,4,5,5,4,4,5,4,4,4,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,37,1849,5,5,5,5,5,3,5,5,5,5,5,5,5,3,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,41,2848,3,5,3,1,3,3,3,3,5,4,4,3,4,3,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,17,2543,5,4,5,3,1,5,1,1,4,4,5,5,4,1,37.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25,1702,0,4,0,5,1,0,1,1,5,1,4,4,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
